SNO,LEAGUE_ID,CLUB_ID,PLAYER,PLAYER_ID,TEAM_IMG,BLANK,TEAM,TEAM_ID,CATCHES,WK_CATCHES,DIRECT_RO,INDIRECT_RO,STUMPINGS,TOTAL,League Name
270,790,32995,Louwhan Labuschagne,4742890,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
271,790,32995,Michael Stoop,4742891,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
272,790,32995,Tyler Lockhart,4742892,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
273,790,32995,Stefan Van Der Linden,4742893,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
274,790,32995,Haardi Abdul,4756700,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
275,790,32995,Andre Klopper,4756701,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
276,790,32995,Chris Klopper,4756702,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
277,790,32995,Werner Pretorius,4756703,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
278,790,32995,Jaydon Blom,4756761,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
279,790,32995,Clayton Brunsdon,4837526,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
280,790,32995,Barend Pelser,4854733,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
281,790,32995,Shaanthen Thumbiran,4854734,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
282,790,32995,Jayden Potgieter,4854735,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
283,790,32995,Michael Boyjsens,4854736,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
284,790,32995,Pietman Voster,4854737,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
285,790,32995,Nathi Kundhlande,4854738,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
286,790,32995,Hennie Snr Smit,4877006,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
287,790,32995,Dwayne Kruger,4877008,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
288,790,32995,Shaun Kavaliers,4877009,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
289,790,32995,Keppie Kavaliers,4877010,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
290,790,32995,Johan Kavaliers,4877011,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
291,790,32995,Johan Steynberg,4877012,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
292,790,32995,Hennie Snr Smit,4877094,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
293,790,32995,Hennie Snr Smit,4877095,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
294,790,32995,Jayden Smith,4891853,TUT 3,,TUT 3,4559,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUT 3,,,,,,,,,,,,2024 Titans Second League
295,790,32995,Hendrik Ferreira,4891854,TUT 3,,TUT 3,4559,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUT 3,,,,,,,,,,,,2024 Titans Second League
296,790,32995,Morati Lefhiedi,4892047,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
297,790,32995,Cj Jordaan,4892048,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
298,790,32995,Mathys Schoeman,4892049,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
299,790,32995,James Van der merwe,4892050,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
300,790,32995,Dante Meyer,4896936,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
301,790,32995,KC Nicolson,4973937,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
302,790,32995,JD Buys,4973938,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
303,790,32995,Khumo Tihocela,4973939,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
304,790,32995,Janu Olivier,4973941,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
305,790,32995,Pieter Barlow,4973942,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
306,790,32995,TK Sinoville,4973943,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
307,790,32995,Werner Jordaan,4973951,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
308,790,32995,Adrian Retief,4973952,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
309,790,32995,Steffan Putter,4973953,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
310,790,32995,Andries Putter,4973954,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
311,790,32995,Enrico Hepburn,4973955,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
312,790,32995,Erich Ackerman,4974003,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
313,790,32995,Werner Jordaan,5000389,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
314,790,32995,Dylan Cutting,5000467,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
315,790,32995,Mike Hartman,5000468,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
316,790,32995,Anton Ehlers,5023417,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
317,790,32995,Francois Mostert,5023418,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
318,790,32995,TK Sinoville,5023453,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
319,790,32995,Navada CBC,5023469,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
320,790,32995,Stefan Ferraira,5023588,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
321,790,32995,Jean Cbc,5023621,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
322,790,32995,Jean Cbc,5023634,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
323,790,32995,Ali Cbc,5023857,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
324,790,32995,Manie De Roubiax,5034370,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
325,790,32995,Marius Swanepoel,5034372,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
326,790,32995,Alaistar Legoabe,5045106,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
327,790,32995,Jp Coetzee,5045107,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
328,790,32995,Aj Jordaan,5045109,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
329,790,32995,Henning Snyman,5045110,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
330,790,32995,Liam Van Wyk,5045111,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
331,790,32995,Janco Harholt,5047115,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
332,790,32995,Shane Henery,5047116,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
333,790,32995,Jonathan White,5047117,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
334,790,32995,Dustyn Du preez,5047118,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
335,790,32995,Keith Slater,5047119,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
336,790,32995,Avea Tamsnqa,5047120,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
337,790,32995,Miles M,5047121,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
