MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_TYPE,MATCH_DATE,MATCH_DATE_KEY,RESULT,INNINGS,BATTING_TEAM_ID,BOWLING_TEAM_ID,BATTING_TEAM_NAME,BOWLING_TEAM_NAME,TOTAL_RUNS,TOTAL_BALLS,BYES,LEG_BYES,WICKETS,WIDES,NO_BALLS,PENALTY
5965,790,2024 Titans Second League,2024,32995,League,26/10/2024,20241026,IRENE VILLAGERS 3 won by 5 Wickets,2,4554,4561,IRENE VILLAGERS 3,PHSOB 4,88,58,0,0,5,0,0,0
5957,790,2024 Titans Second League,2024,32995,League,26/10/2024,20241026,SINOVILLE 3 won by 5 Wickets,1,4555,4556,PHSOB 3,SINOVILLE 3,236,270,2,0,9,18,2,0
5957,790,2024 Titans Second League,2024,32995,League,26/10/2024,20241026,SINOVILLE 3 won by 5 Wickets,2,4556,4555,SINOVILLE 3,PHSOB 3,237,246,3,1,5,19,1,0
5874,790,2024 Titans Second League,2024,32995,League,19/10/2024,20241019,HARLEQUINS 3 won by 5 Wickets,1,4552,4553,CBCOB 3,HARLEQUINS 3,269,210,4,0,4,33,4,0
5874,790,2024 Titans Second League,2024,32995,League,19/10/2024,20241019,HARLEQUINS 3 won by 5 Wickets,2,4553,4552,HARLEQUINS 3,CBCOB 3,273,192,0,0,5,7,4,0
5856,790,2024 Titans Second League,2024,32995,League,19/10/2024,20241019,TUT 3 won by 4 Wickets,1,4556,4559,SINOVILLE 3,TUT 3,127,216,2,5,10,9,2,0
5856,790,2024 Titans Second League,2024,32995,League,19/10/2024,20241019,TUT 3 won by 4 Wickets,2,4559,4556,TUT 3,SINOVILLE 3,128,146,0,0,6,24,3,0
5852,790,2024 Titans Second League,2024,32995,League,19/10/2024,20241019,TUKS 5 won by 24 Runs,1,4558,4561,TUKS 5,PHSOB 4,272,250,3,10,10,22,1,0
5852,790,2024 Titans Second League,2024,32995,League,19/10/2024,20241019,TUKS 5 won by 24 Runs,2,4561,4558,PHSOB 4,TUKS 5,248,270,0,2,8,13,0,0
6480,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,Winner: PHSOB 3,1,4555,4560,PHSOB 3,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
6480,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,Winner: PHSOB 3,2,4560,4555,CENTURION KAVALIERS 3,PHSOB 3,0,0,0,0,0,0,0,0
5701,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,HARLEQUINS 3 won by 140 Runs,1,4553,4561,HARLEQUINS 3,PHSOB 4,266,259,0,0,10,0,0,0
5701,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,HARLEQUINS 3 won by 140 Runs,2,4561,4553,PHSOB 4,HARLEQUINS 3,126,187,0,0,10,0,0,0
5675,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,TUT 3 won by 69 Runs,1,4559,4557,TUT 3,SINOVILLE 4,260,240,0,0,5,0,0,0
5675,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,TUT 3 won by 69 Runs,2,4557,4559,SINOVILLE 4,TUT 3,191,230,0,0,10,0,0,0
5661,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,IRENE VILLAGERS 3 won by 65 Runs,1,4554,4558,IRENE VILLAGERS 3,TUKS 5,225,270,3,1,9,27,1,0
5661,790,2024 Titans Second League,2024,32995,League,12/10/2024,20241012,IRENE VILLAGERS 3 won by 65 Runs,2,4558,4554,TUKS 5,IRENE VILLAGERS 3,160,200,5,0,10,10,2,0
5042,576,2023 Titans Second League,2023,32995,League,07/04/2024,20240407,Abandoned.,1,3302,3303,SINOVILLE 3,SINOVILLE 4,0,0,0,0,0,0,0,0
5042,576,2023 Titans Second League,2023,32995,League,07/04/2024,20240407,Abandoned.,2,3303,3302,SINOVILLE 4,SINOVILLE 3,0,0,0,0,0,0,0,0
5043,576,2023 Titans Second League,2023,32995,League,06/04/2024,20240406,SINOVILLE 4 won by 8 Wickets,1,3298,3303,CBCOB 3,SINOVILLE 4,131,174,0,0,10,0,0,0
5043,576,2023 Titans Second League,2023,32995,League,06/04/2024,20240406,SINOVILLE 4 won by 8 Wickets,2,3303,3298,SINOVILLE 4,CBCOB 3,133,96,0,0,2,0,0,0
4935,576,2023 Titans Second League,2023,32995,League,31/03/2024,20240331,SINOVILLE 4 won by 9 Wickets,1,3306,3303,HARLEQUINS 3,SINOVILLE 4,264,270,5,1,8,18,0,0
4935,576,2023 Titans Second League,2023,32995,League,31/03/2024,20240331,SINOVILLE 4 won by 9 Wickets,2,3303,3306,SINOVILLE 4,HARLEQUINS 3,265,131,0,0,1,16,1,0
4934,576,2023 Titans Second League,2023,32995,League,30/03/2024,20240330,HARLEQUINS 3 won by 100 Runs,1,3306,3307,HARLEQUINS 3,IRENE VILLAGERS 4,276,270,0,1,7,13,2,0
4934,576,2023 Titans Second League,2023,32995,League,30/03/2024,20240330,HARLEQUINS 3 won by 100 Runs,2,3307,3306,IRENE VILLAGERS 4,HARLEQUINS 3,176,204,1,2,10,24,1,0
4916,576,2023 Titans Second League,2023,32995,League,24/03/2024,20240324,PHSOB 3 won by 6 Wickets,1,3303,3300,SINOVILLE 4,PHSOB 3,162,180,0,2,10,22,0,0
4916,576,2023 Titans Second League,2023,32995,League,24/03/2024,20240324,PHSOB 3 won by 6 Wickets,2,3300,3303,PHSOB 3,SINOVILLE 4,164,99,0,5,4,15,0,0
4933,576,2023 Titans Second League,2023,32995,League,23/03/2024,20240323,Forfeited. Winner: CBCOB 3,1,3298,3302,CBCOB 3,SINOVILLE 3,0,0,0,0,0,0,0,0
4933,576,2023 Titans Second League,2023,32995,League,23/03/2024,20240323,Forfeited. Winner: CBCOB 3,2,3302,3298,SINOVILLE 3,CBCOB 3,0,0,0,0,0,0,0,0
4910,576,2023 Titans Second League,2023,32995,League,23/03/2024,20240323,IRENE VILLAGERS 3 won by 45 Runs,1,3299,3303,IRENE VILLAGERS 3,SINOVILLE 4,226,270,0,0,9,4,4,0
4910,576,2023 Titans Second League,2023,32995,League,23/03/2024,20240323,IRENE VILLAGERS 3 won by 45 Runs,2,3303,3299,SINOVILLE 4,IRENE VILLAGERS 3,181,270,0,4,9,21,1,0
4906,576,2023 Titans Second League,2023,32995,League,23/03/2024,20240323,TUKS 5 won by 2 Wickets,1,3300,3304,PHSOB 3,TUKS 5,103,220,2,1,10,4,0,0
4906,576,2023 Titans Second League,2023,32995,League,23/03/2024,20240323,TUKS 5 won by 2 Wickets,2,3304,3300,TUKS 5,PHSOB 3,105,138,0,3,8,5,0,0
4811,576,2023 Titans Second League,2023,32995,League,17/03/2024,20240317,SINOVILLE 4 won by 14 Runs,1,3303,3304,SINOVILLE 4,TUKS 5,297,270,1,0,6,7,0,0
4811,576,2023 Titans Second League,2023,32995,League,17/03/2024,20240317,SINOVILLE 4 won by 14 Runs,2,3304,3303,TUKS 5,SINOVILLE 4,283,247,7,1,10,29,1,0
4830,576,2023 Titans Second League,2023,32995,League,16/03/2024,20240316,HARLEQUINS 3 won by 2 Wickets,1,3302,3306,SINOVILLE 3,HARLEQUINS 3,121,208,0,0,10,0,0,0
4830,576,2023 Titans Second League,2023,32995,League,16/03/2024,20240316,HARLEQUINS 3 won by 2 Wickets,2,3306,3302,HARLEQUINS 3,SINOVILLE 3,122,188,0,0,8,0,0,0
4800,576,2023 Titans Second League,2023,32995,League,16/03/2024,20240316,IRENE VILLAGERS 3 won by 38 Runs,1,3299,3298,IRENE VILLAGERS 3,CBCOB 3,203,230,0,1,10,22,4,0
4800,576,2023 Titans Second League,2023,32995,League,16/03/2024,20240316,IRENE VILLAGERS 3 won by 38 Runs,2,3298,3299,CBCOB 3,IRENE VILLAGERS 3,165,230,4,0,10,14,1,0
4798,576,2023 Titans Second League,2023,32995,League,16/03/2024,20240316,IRENE VILLAGERS 4 won by 60 Runs,1,3307,3304,IRENE VILLAGERS 4,TUKS 5,203,268,1,0,10,37,0,0
4798,576,2023 Titans Second League,2023,32995,League,16/03/2024,20240316,IRENE VILLAGERS 4 won by 60 Runs,2,3304,3307,TUKS 5,IRENE VILLAGERS 4,143,192,0,0,10,17,0,0
5040,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,Winner: IRENE VILLAGERS 4,1,3307,3303,IRENE VILLAGERS 4,SINOVILLE 4,0,0,0,0,0,0,0,0
5040,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,Winner: IRENE VILLAGERS 4,2,3303,3307,SINOVILLE 4,IRENE VILLAGERS 4,0,0,0,0,0,0,0,0
4738,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,HARLEQUINS 3 won by 6 Wickets,1,3305,3306,TUT 3,HARLEQUINS 3,219,240,0,0,6,0,0,0
4738,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,HARLEQUINS 3 won by 6 Wickets,2,3306,3305,HARLEQUINS 3,TUT 3,221,216,0,0,4,0,0,0
4723,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,IRENE VILLAGERS 3 won by 128 Runs,1,3299,3302,IRENE VILLAGERS 3,SINOVILLE 3,224,248,6,1,10,12,3,0
4723,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,IRENE VILLAGERS 3 won by 128 Runs,2,3302,3299,SINOVILLE 3,IRENE VILLAGERS 3,96,133,0,1,10,10,2,0
4721,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,PHSOB 3 won by 224 Runs,1,3300,3298,PHSOB 3,CBCOB 3,342,270,1,0,7,8,1,0
4721,576,2023 Titans Second League,2023,32995,League,09/03/2024,20240309,PHSOB 3 won by 224 Runs,2,3298,3300,CBCOB 3,PHSOB 3,118,167,0,5,10,15,1,0
5041,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,Forfeited. Winner: TUT 3,1,3302,3305,SINOVILLE 3,TUT 3,0,0,0,0,0,0,0,0
5041,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,Forfeited. Winner: TUT 3,2,3305,3302,TUT 3,SINOVILLE 3,0,0,0,0,0,0,0,0
4644,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,IRENE VILLAGERS 3 won by 7 Wickets,1,3300,3299,PHSOB 3,IRENE VILLAGERS 3,133,153,1,3,10,16,4,0
4644,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,IRENE VILLAGERS 3 won by 7 Wickets,2,3299,3300,IRENE VILLAGERS 3,PHSOB 3,139,105,0,0,3,10,1,0
4640,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,CBCOB 3 won by 51 Runs,1,3298,3307,CBCOB 3,IRENE VILLAGERS 4,223,220,0,1,10,30,0,0
4640,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,CBCOB 3 won by 51 Runs,2,3307,3298,IRENE VILLAGERS 4,CBCOB 3,172,213,2,1,10,22,1,0
4638,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,HARLEQUINS 3 won by 4 Wickets,1,3304,3306,TUKS 5,HARLEQUINS 3,145,219,0,2,10,10,0,0
4638,576,2023 Titans Second League,2023,32995,League,02/03/2024,20240302,HARLEQUINS 3 won by 4 Wickets,2,3306,3304,HARLEQUINS 3,TUKS 5,146,159,0,1,6,7,0,0
4594,576,2023 Titans Second League,2023,32995,League,25/02/2024,20240225,PHSOB 3 won by 121 Runs,1,3300,3302,PHSOB 3,SINOVILLE 3,275,270,0,0,7,0,0,0
4594,576,2023 Titans Second League,2023,32995,League,25/02/2024,20240225,PHSOB 3 won by 121 Runs,2,3302,3300,SINOVILLE 3,PHSOB 3,154,210,0,0,10,0,0,0
4561,576,2023 Titans Second League,2023,32995,League,24/02/2024,20240224,IRENE VILLAGERS 3 won by 9 Wickets,1,3307,3299,IRENE VILLAGERS 4,IRENE VILLAGERS 3,80,152,1,1,10,12,1,0
4561,576,2023 Titans Second League,2023,32995,League,24/02/2024,20240224,IRENE VILLAGERS 3 won by 9 Wickets,2,3299,3307,IRENE VILLAGERS 3,IRENE VILLAGERS 4,81,67,0,1,1,12,0,0
4553,576,2023 Titans Second League,2023,32995,League,24/02/2024,20240224,TUKS 5 won by 4 Wickets,1,3305,3304,TUT 3,TUKS 5,243,270,1,1,8,14,2,0
4553,576,2023 Titans Second League,2023,32995,League,24/02/2024,20240224,TUKS 5 won by 4 Wickets,2,3304,3305,TUKS 5,TUT 3,244,259,2,4,6,14,0,0
4506,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,HARLEQUINS 3 won by 54 Runs,1,3306,3298,HARLEQUINS 3,CBCOB 3,288,270,0,0,6,0,0,0
4506,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,HARLEQUINS 3 won by 54 Runs,2,3298,3306,CBCOB 3,HARLEQUINS 3,234,270,0,0,9,0,0,0
4487,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,PHSOB 3 won by 140 Runs,1,3300,3307,PHSOB 3,IRENE VILLAGERS 4,301,240,0,0,6,17,1,0
4487,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,PHSOB 3 won by 140 Runs,2,3307,3300,IRENE VILLAGERS 4,PHSOB 3,161,168,0,0,10,22,2,0
4470,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,SINOVILLE 3 won by 4 Wickets,1,3304,3302,TUKS 5,SINOVILLE 3,168,241,1,2,10,16,0,0
4470,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,SINOVILLE 3 won by 4 Wickets,2,3302,3304,SINOVILLE 3,TUKS 5,173,238,3,3,6,15,0,0
4442,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,Forfeited. Winner: TUT 3,1,3303,3305,SINOVILLE 4,TUT 3,0,0,0,0,0,0,0,0
4442,576,2023 Titans Second League,2023,32995,League,17/02/2024,20240217,Forfeited. Winner: TUT 3,2,3305,3303,TUT 3,SINOVILLE 4,0,0,0,0,0,0,0,0
4528,576,2023 Titans Second League,2023,32995,League,10/02/2024,20240210,CBCOB 3 won by 72 Runs,1,3298,3305,CBCOB 3,TUT 3,236,253,0,0,10,0,0,0
4528,576,2023 Titans Second League,2023,32995,League,10/02/2024,20240210,CBCOB 3 won by 72 Runs,2,3305,3298,TUT 3,CBCOB 3,164,239,0,0,10,0,0,0
4424,576,2023 Titans Second League,2023,32995,League,10/02/2024,20240210,Abandoned.,1,3306,3299,HARLEQUINS 3,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
4424,576,2023 Titans Second League,2023,32995,League,10/02/2024,20240210,Abandoned.,2,3299,3306,IRENE VILLAGERS 3,HARLEQUINS 3,0,0,0,0,0,0,0,0
4386,576,2023 Titans Second League,2023,32995,League,10/02/2024,20240210,IRENE VILLAGERS 4 won by 3 Wickets,1,3302,3307,SINOVILLE 3,IRENE VILLAGERS 4,162,266,2,0,10,11,1,0
4386,576,2023 Titans Second League,2023,32995,League,10/02/2024,20240210,IRENE VILLAGERS 4 won by 3 Wickets,2,3307,3302,IRENE VILLAGERS 4,SINOVILLE 3,163,199,0,1,7,13,0,0
4327,576,2023 Titans Second League,2023,32995,League,03/02/2024,20240203,PHSOB 3 won by 45 Runs (D/L),1,3300,3306,PHSOB 3,HARLEQUINS 3,411,270,0,0,5,0,0,0
4327,576,2023 Titans Second League,2023,32995,League,03/02/2024,20240203,PHSOB 3 won by 45 Runs (D/L),2,3306,3300,HARLEQUINS 3,PHSOB 3,309,222,0,0,6,0,0,0
4300,576,2023 Titans Second League,2023,32995,League,03/02/2024,20240203,TUT 3 won by 2 Wickets,1,3299,3305,IRENE VILLAGERS 3,TUT 3,244,270,0,3,8,45,0,0
4300,576,2023 Titans Second League,2023,32995,League,03/02/2024,20240203,TUT 3 won by 2 Wickets,2,3305,3299,TUT 3,IRENE VILLAGERS 3,245,261,9,1,8,25,0,0
4299,576,2023 Titans Second League,2023,32995,League,03/02/2024,20240203,TUKS 5 won by 5 Wickets,1,3298,3304,CBCOB 3,TUKS 5,202,259,0,1,10,26,1,0
4299,576,2023 Titans Second League,2023,32995,League,03/02/2024,20240203,TUKS 5 won by 5 Wickets,2,3304,3298,TUKS 5,CBCOB 3,206,247,0,2,5,13,1,0
4254,576,2023 Titans Second League,2023,32995,League,27/01/2024,20240127,TUT 3 won by 10 Wickets,1,3300,3305,PHSOB 3,TUT 3,118,200,0,0,10,0,0,0
4254,576,2023 Titans Second League,2023,32995,League,27/01/2024,20240127,TUT 3 won by 10 Wickets,2,3305,3300,TUT 3,PHSOB 3,121,106,0,0,0,0,0,0
4242,576,2023 Titans Second League,2023,32995,League,27/01/2024,20240127,Abandoned. Winner: IRENE VILLAGERS 3,1,3304,3299,TUKS 5,IRENE VILLAGERS 3,157,270,2,1,10,10,1,0
4242,576,2023 Titans Second League,2023,32995,League,27/01/2024,20240127,Abandoned. Winner: IRENE VILLAGERS 3,2,3299,3304,IRENE VILLAGERS 3,TUKS 5,136,176,0,0,6,6,0,0
4174,576,2023 Titans Second League,2023,32995,League,21/01/2024,20240121,PHSOB 3 won by 62 Runs,1,3300,3304,PHSOB 3,TUKS 5,226,270,0,0,10,19,0,0
4174,576,2023 Titans Second League,2023,32995,League,21/01/2024,20240121,PHSOB 3 won by 62 Runs,2,3304,3300,TUKS 5,PHSOB 3,164,254,0,4,10,2,0,0
4495,576,2023 Titans Second League,2023,32995,League,20/01/2024,20240120,Forfeited. Winner: IRENE VILLAGERS 3,1,3299,3303,IRENE VILLAGERS 3,SINOVILLE 4,0,0,0,0,0,0,0,0
4495,576,2023 Titans Second League,2023,32995,League,20/01/2024,20240120,Forfeited. Winner: IRENE VILLAGERS 3,2,3303,3299,SINOVILLE 4,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
4173,576,2023 Titans Second League,2023,32995,League,20/01/2024,20240120,SINOVILLE 3 won by 4 Wickets,1,3298,3302,CBCOB 3,SINOVILLE 3,141,102,0,0,6,16,0,0
4173,576,2023 Titans Second League,2023,32995,League,20/01/2024,20240120,SINOVILLE 3 won by 4 Wickets,2,3302,3298,SINOVILLE 3,CBCOB 3,144,102,0,3,6,14,0,0
4158,576,2023 Titans Second League,2023,32995,League,20/01/2024,20240120,TUT 3 won by 5 Wickets,1,3307,3305,IRENE VILLAGERS 4,TUT 3,125,162,0,2,10,27,1,0
4158,576,2023 Titans Second League,2023,32995,League,20/01/2024,20240120,TUT 3 won by 5 Wickets,2,3305,3307,TUT 3,IRENE VILLAGERS 4,129,147,0,1,5,8,3,0
4137,576,2023 Titans Second League,2023,32995,League,13/01/2024,20240113,Abandoned.,1,3306,3302,HARLEQUINS 3,SINOVILLE 3,0,0,0,0,0,0,0,0
4137,576,2023 Titans Second League,2023,32995,League,13/01/2024,20240113,Abandoned.,2,3302,3306,SINOVILLE 3,HARLEQUINS 3,0,0,0,0,0,0,0,0
4126,576,2023 Titans Second League,2023,32995,League,13/01/2024,20240113,Abandoned.,1,3299,3298,IRENE VILLAGERS 3,CBCOB 3,241,249,1,1,8,19,3,0
4126,576,2023 Titans Second League,2023,32995,League,13/01/2024,20240113,Abandoned.,2,3298,3299,CBCOB 3,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
4122,576,2023 Titans Second League,2023,32995,League,13/01/2024,20240113,Abandoned.,1,3304,3307,TUKS 5,IRENE VILLAGERS 4,320,270,0,3,7,24,4,0
4122,576,2023 Titans Second League,2023,32995,League,13/01/2024,20240113,Abandoned.,2,3307,3304,IRENE VILLAGERS 4,TUKS 5,50,96,0,0,5,4,0,0
4003,576,2023 Titans Second League,2023,32995,League,02/12/2023,20231202,SINOVILLE 3 won by 163 Runs,1,3302,3303,SINOVILLE 3,SINOVILLE 4,321,262,0,6,7,11,1,0
4003,576,2023 Titans Second League,2023,32995,League,02/12/2023,20231202,SINOVILLE 3 won by 163 Runs,2,3303,3302,SINOVILLE 4,SINOVILLE 3,158,161,3,1,10,5,0,0
3944,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,HARLEQUINS 3 won by 3 Wickets,1,3305,3306,TUT 3,HARLEQUINS 3,213,252,0,0,10,0,0,0
3944,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,HARLEQUINS 3 won by 3 Wickets,2,3306,3305,HARLEQUINS 3,TUT 3,214,182,0,0,7,0,0,0
3906,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,SINOVILLE 3 won by 3 Runs,1,3302,3299,SINOVILLE 3,IRENE VILLAGERS 3,225,238,0,3,10,24,2,0
3906,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,SINOVILLE 3 won by 3 Runs,2,3299,3302,IRENE VILLAGERS 3,SINOVILLE 3,222,245,6,0,10,29,3,0
3901,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,PHSOB 3 won by 8 Wickets,1,3298,3300,CBCOB 3,PHSOB 3,159,203,7,0,10,16,0,0
3901,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,PHSOB 3 won by 8 Wickets,2,3300,3298,PHSOB 3,CBCOB 3,161,159,0,0,2,30,1,0
3892,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,SINOVILLE 4 won by 48 Runs,1,3303,3307,SINOVILLE 4,IRENE VILLAGERS 4,199,219,0,0,10,17,3,0
3892,576,2023 Titans Second League,2023,32995,League,25/11/2023,20231125,SINOVILLE 4 won by 48 Runs,2,3307,3303,IRENE VILLAGERS 4,SINOVILLE 4,151,229,0,0,10,31,0,0
3834,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,TUT 3 won by 1 Run (D/L),1,3302,3305,SINOVILLE 3,TUT 3,183,216,0,0,10,0,0,0
3834,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,TUT 3 won by 1 Run (D/L),2,3305,3302,TUT 3,SINOVILLE 3,112,120,0,0,6,0,0,0
3807,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,Winner: TUKS 5,1,3306,3304,HARLEQUINS 3,TUKS 5,275,270,4,6,4,28,0,0
3807,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,Winner: TUKS 5,2,3304,3306,TUKS 5,HARLEQUINS 3,215,186,0,3,4,28,0,0
3806,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,CBCOB 3 won by 33 Runs,1,3298,3307,CBCOB 3,IRENE VILLAGERS 4,161,165,0,3,10,11,0,0
3806,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,CBCOB 3 won by 33 Runs,2,3307,3298,IRENE VILLAGERS 4,CBCOB 3,128,207,0,1,9,23,1,0
3795,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,IRENE VILLAGERS 3 won by 7 Wickets (D/L),1,3300,3299,PHSOB 3,IRENE VILLAGERS 3,237,264,7,0,8,25,0,0
3795,576,2023 Titans Second League,2023,32995,League,18/11/2023,20231118,IRENE VILLAGERS 3 won by 7 Wickets (D/L),2,3299,3300,IRENE VILLAGERS 3,PHSOB 3,142,132,1,2,3,9,1,0
3746,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,HARLEQUINS 3 won by 157 Runs,1,3306,3303,HARLEQUINS 3,SINOVILLE 4,264,239,0,0,10,0,0,0
3746,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,HARLEQUINS 3 won by 157 Runs,2,3303,3306,SINOVILLE 4,HARLEQUINS 3,107,141,0,0,10,0,0,0
3691,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,TUKS 5 won by 8 Wickets,1,3305,3304,TUT 3,TUKS 5,135,221,0,0,10,18,1,0
3691,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,TUKS 5 won by 8 Wickets,2,3304,3305,TUKS 5,TUT 3,136,116,0,2,2,7,1,0
3689,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,PHSOB 3 won by 121 Runs,1,3300,3302,PHSOB 3,SINOVILLE 3,306,262,13,0,10,14,3,0
3689,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,PHSOB 3 won by 121 Runs,2,3302,3300,SINOVILLE 3,PHSOB 3,185,146,12,9,10,9,0,0
3683,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,IRENE VILLAGERS 3 won by 4 Wickets,1,3307,3299,IRENE VILLAGERS 4,IRENE VILLAGERS 3,201,234,1,1,10,18,0,0
3683,576,2023 Titans Second League,2023,32995,League,11/11/2023,20231111,IRENE VILLAGERS 3 won by 4 Wickets,2,3299,3307,IRENE VILLAGERS 3,IRENE VILLAGERS 4,202,203,1,9,6,15,0,0
3625,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,IRENE VILLAGERS 4 won by 80 Runs,1,3307,3300,IRENE VILLAGERS 4,PHSOB 3,339,270,0,0,8,0,0,0
3625,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,IRENE VILLAGERS 4 won by 80 Runs,2,3300,3307,PHSOB 3,IRENE VILLAGERS 4,259,229,0,0,10,0,0,0
3620,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,CBCOB 3 won by 19 Runs,1,3298,3306,CBCOB 3,HARLEQUINS 3,218,270,0,0,9,0,0,0
3620,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,CBCOB 3 won by 19 Runs,2,3306,3298,HARLEQUINS 3,CBCOB 3,199,236,0,0,10,0,0,0
3604,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,TUT 3 won by 6 Wickets,1,3303,3305,SINOVILLE 4,TUT 3,225,270,0,0,9,0,0,0
3604,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,TUT 3 won by 6 Wickets,2,3305,3303,TUT 3,SINOVILLE 4,226,111,0,0,4,0,0,0
3581,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,SINOVILLE 3 won by 7 Runs,1,3302,3304,SINOVILLE 3,TUKS 5,159,181,0,0,10,13,0,0
3581,576,2023 Titans Second League,2023,32995,League,04/11/2023,20231104,SINOVILLE 3 won by 7 Runs,2,3304,3302,TUKS 5,SINOVILLE 3,152,203,0,0,10,11,1,0
3428,576,2023 Titans Second League,2023,32995,League,28/10/2023,20231028,HARLEQUINS 3 won by 3 Wickets,1,3299,3306,IRENE VILLAGERS 3,HARLEQUINS 3,154,185,1,3,10,11,3,0
3428,576,2023 Titans Second League,2023,32995,League,28/10/2023,20231028,HARLEQUINS 3 won by 3 Wickets,2,3306,3299,HARLEQUINS 3,IRENE VILLAGERS 3,155,195,4,3,7,16,1,0
3426,576,2023 Titans Second League,2023,32995,League,28/10/2023,20231028,SINOVILLE 3 won by 4 Wickets,1,3307,3302,IRENE VILLAGERS 4,SINOVILLE 3,210,240,2,1,8,15,2,0
3426,576,2023 Titans Second League,2023,32995,League,28/10/2023,20231028,SINOVILLE 3 won by 4 Wickets,2,3302,3307,SINOVILLE 3,IRENE VILLAGERS 4,211,145,0,1,6,21,1,0
3425,576,2023 Titans Second League,2023,32995,League,28/10/2023,20231028,SINOVILLE 4 won by 112 Runs,1,3303,3304,SINOVILLE 4,TUKS 5,270,252,1,0,9,8,0,0
3425,576,2023 Titans Second League,2023,32995,League,28/10/2023,20231028,SINOVILLE 4 won by 112 Runs,2,3304,3303,TUKS 5,SINOVILLE 4,158,168,0,0,10,18,2,0
3327,576,2023 Titans Second League,2023,32995,League,21/10/2023,20231021,PHSOB 3 won by 88 Runs,1,3300,3306,PHSOB 3,HARLEQUINS 3,296,270,0,0,9,0,0,0
3327,576,2023 Titans Second League,2023,32995,League,21/10/2023,20231021,PHSOB 3 won by 88 Runs,2,3306,3300,HARLEQUINS 3,PHSOB 3,208,270,0,0,10,0,0,0
